Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Electrode positive or negative,Heat input / kJ mm^{-1},Interpass temperature,Type of weld,Post weld heat treatment temperature,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Primary ferrite in microstructure / %,Ferrite with second phase / %,Acicular ferrite / %,Martensite / %,Ferrite with carbide aggregate / %,Weld ID
0.069,0.45,1.36,0.005,0.008,,,,,,,,374,63,44,280,,,,,,170,21,DC,+,1,200,MMA,250,14,474,540,28,80.7,,,,,,,,,,Evans-AlTi-1994-80/280ht
0.069,0.45,1.36,0.005,0.008,,,,,,,,374,63,44,280,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-68,28,,,,,,,,Evans-AlTi-1994-80/280ht
0.069,0.45,1.36,0.005,0.008,,,,,,,,374,63,44,280,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-61,100,,,,,,,,Evans-AlTi-1994-80/280ht
0.069,0.51,1.39,0.004,0.008,,,,,,,,379,69,41,480,,,,,,170,21,DC,+,1,200,MMA,250,14,466,533,27.2,77,,,,,,,,,,Evans-AlTi-1994-80/480ht
0.069,0.51,1.39,0.004,0.008,,,,,,,,379,69,41,480,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-70,28,,,,,,,,Evans-AlTi-1994-80/480ht
0.069,0.51,1.39,0.004,0.008,,,,,,,,379,69,41,480,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-54,100,,,,,,,,Evans-AlTi-1994-80/480ht
0.072,0.57,1.4,0.004,0.008,,,,,,,,360,80,38,640,,,,,,170,21,DC,+,1,200,MMA,250,14,486,555,26.6,78,,,,,,,,,,Evans-AlTi-1994-80/640ht
0.072,0.57,1.4,0.004,0.008,,,,,,,,360,80,38,640,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-68,28,,,,,,,,Evans-AlTi-1994-80/640ht
0.072,0.57,1.4,0.004,0.008,,,,,,,,360,80,38,640,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-41,100,,,,,,,,Evans-AlTi-1994-80/640ht
0.081,0.34,1.54,0.007,0.008,,,,,,,,312,180,80,3,,,,,,170,21,DC,+,1,200,MMA,250,14,502,555,26.6,78.9,,,,,,,,,,Evans-AlTi-1994-220/3
0.081,0.34,1.54,0.007,0.008,,,,,,,,312,180,80,3,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-67,28,,,,,,,,Evans-AlTi-1994-220/3ch1
0.081,0.34,1.54,0.007,0.008,,,,,,,,312,180,80,3,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-52,100,,,,,,,,Evans-AlTi-1994-220/3ch2
0.081,0.34,1.54,0.007,0.008,,,,,,,,312,180,80,3,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,19,20,61,0,0,Evans-AlTi-1994-220/3mic
0.072,0.24,1.32,0.006,0.008,,,,,,,,397,180,68,47,,,,,,170,21,DC,+,1,200,MMA,250,14,452,535,30.7,78.9,,,,,,,,,,Evans-AlTi-1994-220/47
0.072,0.24,1.32,0.006,0.008,,,,,,,,397,180,68,47,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-54,28,,,,,,,,Evans-AlTi-1994-220/47ch1
0.072,0.24,1.32,0.006,0.008,,,,,,,,397,180,68,47,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-35,100,,,,,,,,Evans-AlTi-1994-220/47ch2
0.072,0.24,1.32,0.006,0.008,,,,,,,,397,180,68,47,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,23,24,53,0,0,Evans-AlTi-1994-220/47mic
0.072,0.34,1.33,0.006,0.008,,,,,,,,427,190,57,150,,,,,,170,21,DC,+,1,200,MMA,250,14,467,522,29.2,77,,,,,,,,,,Evans-AlTi-1994-220/150
0.072,0.34,1.33,0.006,0.008,,,,,,,,427,190,57,150,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-64,28,,,,,,,,Evans-AlTi-1994-220/150ch1
0.072,0.34,1.33,0.006,0.008,,,,,,,,427,190,57,150,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-52,100,,,,,,,,Evans-AlTi-1994-220/150ch2
0.072,0.34,1.33,0.006,0.008,,,,,,,,427,190,57,150,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,18,15,67,0,0,Evans-AlTi-1994-220/150mic
0.074,0.41,1.36,0.005,0.005,,,,,,,,418,260,49,320,,,,,,170,21,DC,+,1,200,MMA,250,14,514,570,23.6,77,,,,,,,,,,Evans-AlTi-1994-220/320
0.074,0.41,1.36,0.005,0.005,,,,,,,,418,260,49,320,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-63,28,,,,,,,,Evans-AlTi-1994-220/320ch1
0.074,0.41,1.36,0.005,0.005,,,,,,,,418,260,49,320,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-47,100,,,,,,,,Evans-AlTi-1994-220/320ch2
0.074,0.41,1.36,0.005,0.005,,,,,,,,418,260,49,320,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,23,9,68,0,0,Evans-AlTi-1994-220/320ch2
0.066,0.46,1.41,0.004,0.009,,,,,,,,407,240,49,440,,,,,,170,21,DC,+,1,200,MMA,250,14,522,580,24,76,,,,,,,,,,Evans-AlTi-1994-220/440
0.066,0.46,1.41,0.004,0.009,,,,,,,,407,240,49,440,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-68,28,,,,,,,,Evans-AlTi-1994-220/440ch1
0.066,0.46,1.41,0.004,0.009,,,,,,,,407,240,49,440,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-42,100,,,,,,,,Evans-AlTi-1994-220/440ch2
0.066,0.46,1.41,0.004,0.009,,,,,,,,407,240,49,440,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,19,12,69,0,0,Evans-AlTi-1994-220/440ch2
0.066,0.44,1.33,0.004,0.008,,,,,,,,454,240,49,680,,,,,,170,21,DC,+,1,200,MMA,250,14,522,591,23.8,71.9,,,,,,,,,,Evans-AlTi-1994-220/680
0.066,0.44,1.33,0.004,0.008,,,,,,,,454,240,49,680,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-76,28,,,,,,,,Evans-AlTi-1994-220/680ch1
0.066,0.44,1.33,0.004,0.008,,,,,,,,454,240,49,680,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-42,100,,,,,,,,Evans-AlTi-1994-220/680ch2
0.066,0.44,1.33,0.004,0.008,,,,,,,,454,240,49,680,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,18,18,64,0,0,Evans-AlTi-1994-220/680mic
0.069,0.43,1.49,0.004,0.005,,,,,,,,294,460,77,1,,,,,,170,21,DC,+,1,200,MMA,250,14,535,594,26,79.8,,,,,,,,,,Evans-AlTi-1994-450/1
0.069,0.43,1.49,0.004,0.005,,,,,,,,294,460,77,1,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-78,28,,,,,,,,Evans-AlTi-1994-450/1ch1
0.069,0.43,1.49,0.004,0.005,,,,,,,,294,460,77,1,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-60,100,,,,,,,,Evans-AlTi-1994-450/1ch2
0.069,0.43,1.49,0.004,0.005,,,,,,,,294,460,77,1,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,15,10,75,0,0,Evans-AlTi-1994-450/1mic
0.071,0.36,1.44,0.007,0.005,,,,,,,,373,460,94,67,,,,,,170,21,DC,+,1,200,MMA,250,14,522,583,22,78.9,,,,,,,,,,Evans-AlTi-1994-450/67
0.071,0.36,1.44,0.007,0.005,,,,,,,,373,460,94,67,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-69,28,,,,,,,,Evans-AlTi-1994-450/67ch1
0.071,0.36,1.44,0.007,0.005,,,,,,,,373,460,94,67,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-48,100,,,,,,,,Evans-AlTi-1994-450/67ch2
0.071,0.36,1.44,0.007,0.005,,,,,,,,373,460,94,67,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,13,9,78,0,0,Evans-AlTi-1994-450/67mic
0.071,0.42,1.39,0.007,0.005,,,,,,,,446,420,65,150,,,,,,170,21,DC,+,1,200,MMA,250,14,531,587,25.2,78,,,,,,,,,,Evans-AlTi-1994-450/150
0.071,0.42,1.39,0.007,0.005,,,,,,,,446,420,65,150,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-74,28,,,,,,,,Evans-AlTi-1994-450/150ch1
0.071,0.42,1.39,0.007,0.005,,,,,,,,446,420,65,150,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-56,100,,,,,,,,Evans-AlTi-1994-450/150ch2
0.071,0.42,1.39,0.007,0.005,,,,,,,,446,420,65,150,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,15,9,76,0,0,Evans-AlTi-1994-450/150mic
0.071,0.52,1.44,0.005,0.005,,,,,,,,466,460,67,300,,,,,,170,21,DC,+,1,200,MMA,250,14,538,604,23.2,77,,,,,,,,,,Evans-AlTi-1994-450/300
0.071,0.52,1.44,0.005,0.005,,,,,,,,466,460,67,300,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-65,28,,,,,,,,Evans-AlTi-1994-450/300ch1
0.071,0.52,1.44,0.005,0.005,,,,,,,,466,460,67,300,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-49,100,,,,,,,,Evans-AlTi-1994-450/300ch2
0.071,0.52,1.44,0.005,0.005,,,,,,,,466,460,67,300,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,15,26,59,0,0,Evans-AlTi-1994-450/300mic
0.069,0.54,1.41,0.005,0.005,,,,,,,,439,460,58,420,,,,,,170,21,DC,+,1,200,MMA,250,14,561,622,26,77,,,,,,,,,,Evans-AlTi-1994-450/420
0.069,0.54,1.41,0.005,0.005,,,,,,,,439,460,58,420,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-63,28,,,,,,,,Evans-AlTi-1994-450/420ch1
0.069,0.54,1.41,0.005,0.005,,,,,,,,439,460,58,420,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-43,100,,,,,,,,Evans-AlTi-1994-450/420ch2
0.069,0.54,1.41,0.005,0.005,,,,,,,,439,460,58,420,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,15,7,78,0,0,Evans-AlTi-1994-450/420mic
0.067,0.57,1.4,0.005,0.005,,,,,,,,451,450,60,500,,,,,,170,21,DC,+,1,200,MMA,250,14,547,616,22.6,75,,,,,,,,,,Evans-AlTi-1994-450/500
0.067,0.57,1.4,0.005,0.005,,,,,,,,451,450,60,500,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-76,28,,,,,,,,Evans-AlTi-1994-450/500ch1
0.067,0.57,1.4,0.005,0.005,,,,,,,,451,450,60,500,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-44,100,,,,,,,,Evans-AlTi-1994-450/500ch2
0.067,0.57,1.4,0.005,0.005,,,,,,,,451,450,60,500,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,13,5,82,0,0,Evans-AlTi-1994-450/500mic
0.09,0.18,0.98,0.008,0.012,,8.9,1,0.22,,,,642,,460,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,542,697,18.8,65.3,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM57
0.09,0.18,0.98,0.008,0.012,,8.9,1,0.22,,,,642,,460,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-24,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM57
0.09,0.18,0.98,0.008,0.012,,8.9,1,0.22,,,,642,,460,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-13,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM57
0.09,0.18,0.98,0.008,0.012,,8.9,1,0.22,,,,642,,460,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,,,,,12,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM57
0.088,0.17,1.03,0.007,0.013,,9.1,1.01,0.23,,,,604,,460,,17,530,,,,180,34,DC,+,1,175,MMA,750,8,574,723,17.1,59.1,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM58
0.088,0.17,1.03,0.007,0.013,,9.1,1.01,0.23,,,,604,,460,,17,530,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-30,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM58
0.088,0.17,1.03,0.007,0.013,,9.1,1.01,0.23,,,,604,,460,,17,530,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-17,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM58
0.088,0.17,1.03,0.007,0.013,,9.1,1.01,0.23,,,,604,,460,,17,530,,,,180,34,DC,+,1,175,MMA,750,8,,,,,12,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM58
0.091,0.2,1.04,0.007,0.013,,9.02,1.01,0.24,,,,591,,480,,32,620,,,,180,34,DC,+,1,175,MMA,750,8,642,778,16.8,59.8,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM59
0.091,0.2,1.04,0.007,0.013,,9.02,1.01,0.24,,,,591,,480,,32,620,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-13,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM59
0.091,0.2,1.04,0.007,0.013,,9.02,1.01,0.24,,,,591,,480,,32,620,,,,180,34,DC,+,1,175,MMA,750,8,,,,,10,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM59
0.091,0.2,1.04,0.007,0.013,,9.02,1.01,0.24,,,,591,,480,,32,620,,,,180,34,DC,+,1,175,MMA,750,8,,,,,53,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM59
0.089,0.22,1.05,0.007,0.013,,9,1.04,0.23,,,,592,,460,,64,700,,,,180,34,DC,+,1,175,MMA,750,8,643,777,15.7,60.2,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM60
0.089,0.22,1.05,0.007,0.013,,9,1.04,0.23,,,,592,,460,,64,700,,,,180,34,DC,+,1,175,MMA,750,8,,,,,0,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM60
0.089,0.22,1.05,0.007,0.013,,9,1.04,0.23,,,,592,,460,,64,700,,,,180,34,DC,+,1,175,MMA,750,8,,,,,21,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM60
0.089,0.22,1.05,0.007,0.013,,9,1.04,0.23,,,,592,,460,,64,700,,,,180,34,DC,+,1,175,MMA,750,8,,,,,59,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM60
0.094,0.17,1,0.008,0.012,,8.99,1.03,0.21,,,,636,,160,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,558,705,20.8,64.5,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM61
0.094,0.17,1,0.008,0.012,,8.99,1.03,0.21,,,,636,,160,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-14,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM61
0.094,0.17,1,0.008,0.012,,8.99,1.03,0.21,,,,636,,160,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,,,,,0,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM61
0.094,0.17,1,0.008,0.012,,8.99,1.03,0.21,,,,636,,160,,3,520,,,,180,34,DC,+,1,175,MMA,750,8,,,,,31,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM61
0.086,0.2,1.01,0.007,0.012,,8.9,1.01,0.21,,,,596,,160,,19,510,,,,180,34,DC,+,1,175,MMA,750,8,569,709,17.4,62.7,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM62
0.086,0.2,1.01,0.007,0.012,,8.9,1.01,0.21,,,,596,,160,,19,510,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-22,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM62
0.086,0.2,1.01,0.007,0.012,,8.9,1.01,0.21,,,,596,,160,,19,510,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-9,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM62
0.086,0.2,1.01,0.007,0.012,,8.9,1.01,0.21,,,,596,,160,,19,510,,,,180,34,DC,+,1,175,MMA,750,8,,,,,24,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM62
0.086,0.2,1.04,0.008,0.013,,8.98,1.01,0.22,,,,567,,160,,36,560,,,,180,34,DC,+,1,175,MMA,750,8,609,743,16.9,61.9,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM63
0.086,0.2,1.04,0.008,0.013,,8.98,1.01,0.22,,,,567,,160,,36,560,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-19,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM63
0.086,0.2,1.04,0.008,0.013,,8.98,1.01,0.22,,,,567,,160,,36,560,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-1,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM63
0.086,0.2,1.04,0.008,0.013,,8.98,1.01,0.22,,,,567,,160,,36,560,,,,180,34,DC,+,1,175,MMA,750,8,,,,,38,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM63
0.088,0.24,1.06,0.007,0.013,,9.08,1,0.23,,,,538,,155,,69,560,,,,180,34,DC,+,1,175,MMA,750,8,620,753,16.8,58.8,,,,,,,,,,Evans-B/9Cr1Mo-1994-CM64
0.088,0.24,1.06,0.007,0.013,,9.08,1,0.23,,,,538,,155,,69,560,,,,180,34,DC,+,1,175,MMA,750,8,,,,,8,28,,,,,,,,Evans-B/9Cr1Mo-1994-CM64
0.088,0.24,1.06,0.007,0.013,,9.08,1,0.23,,,,538,,155,,69,560,,,,180,34,DC,+,1,175,MMA,750,8,,,,,32,50,,,,,,,,Evans-B/9Cr1Mo-1994-CM64
0.088,0.24,1.06,0.007,0.013,,9.08,1,0.23,,,,538,,155,,69,560,,,,180,34,DC,+,1,175,MMA,750,8,,,,,-70,100,,,,,,,,Evans-B/9Cr1Mo-1994-CM64
0.037,0.3,0.65,0.008,0.012,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,392,466,31.9,80.6,,,,,,,,,,Evans-Cr/CMn-1989-0A-aw
0.037,0.3,0.65,0.008,0.012,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,370,456,35.2,80.6,-30,100,,,,,,,,Evans-Cr/CMn-1989-0A-ht
0.037,0.3,0.65,0.008,0.012,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-26,100,,,,,,,,Evans-Cr/CMn-1989-0A-ch
0.037,0.31,1.03,0.007,0.014,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,413,498,31.2,80.6,,,,,,,,,,Evans-Cr/CMn-1989-0B-aw
0.037,0.31,1.03,0.007,0.014,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,402,490,31,80.6,-44,100,,,,,,,,Evans-Cr/CMn-1989-0B-ht
0.037,0.31,1.03,0.007,0.014,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-47,100,,,33,27,40,0,0,Evans-Cr/CMn-1989-0B-ch
0.044,0.35,1.43,0.007,0.014,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,468,551,29.4,78.7,,,,,,,,,,Evans-Cr/CMn-1989-0C-aw
0.044,0.35,1.43,0.007,0.014,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,436,529,31.6,78.8,-49,100,,,,,,,,Evans-Cr/CMn-1989-0C-ht
0.044,0.35,1.43,0.007,0.014,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-52,100,,,,,,,,Evans-Cr/CMn-1989-0C-ch
0.045,0.33,1.85,0.007,0.016,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,514,588,28,76.8,,,,,,,,,,Evans-Cr/CMn-1989-0D-aw
0.045,0.33,1.85,0.007,0.016,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,479,576,27.4,76.9,-38,100,,,,,,,,Evans-Cr/CMn-1989-0D-ht
0.045,0.33,1.85,0.007,0.016,,0,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-45,100,,,13,16,71,0,0,Evans-Cr/CMn-1989-0D-ch
0.038,0.3,0.65,0.007,0.014,,0.22,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,422,496,30.4,78.8,,,,,,,,,,Evans-Cr/CMn-1989-0.25A-aw
0.038,0.3,0.65,0.007,0.014,,0.22,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,410,496,31,79.7,,,,,,,,,,Evans-Cr/CMn-1989-0.25A-ht
0.041,0.32,1.01,0.008,0.013,,0.24,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,463,532,30,77.8,,,,,,,,,,Evans-Cr/CMn-1989-0.25B-aw
0.041,0.32,1.01,0.008,0.013,,0.24,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,426,519,29.8,78.8,,,,,,,,,,Evans-Cr/CMn-1989-0.25B-ht
0.041,0.32,1.01,0.008,0.013,,0.24,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,26,25,49,0,0,Evans-Cr/CMn-1989-0.25B-awmic
0.044,0.32,1.45,0.007,0.013,,0.24,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,500,575,28,78.8,,,,,,,,,,Evans-Cr/CMn-1989-0.25C-aw
0.044,0.32,1.45,0.007,0.013,,0.24,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,468,559,28,76.9,,,,,,,,,,Evans-Cr/CMn-1989-0.25C-ht
0.048,0.33,1.85,0.007,0.013,,0.26,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,567,622,26,75,,,,,,,,,,Evans-Cr/CMn-1989-0.25D-aw
0.048,0.33,1.85,0.007,0.013,,0.26,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,535,620,27,74,,,,,,,,,,Evans-Cr/CMn-1989-0.25D-ht
0.048,0.33,1.85,0.007,0.013,,0.26,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,,,,,8,13,79,0,0,Evans-Cr/CMn-1989-0.25D-ht
0.04,0.33,0.6,0.006,0.01,,0.51,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,446,510,32.2,78.8,,,,,,,,,,Evans-Cr/CMn-1989-0.5A-aw
0.04,0.33,0.6,0.006,0.01,,0.51,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,417,496,29,78.8,-17,100,,,,,,,,Evans-Cr/CMn-1989-0.5A-ht
0.04,0.33,0.6,0.006,0.01,,0.51,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-17,100,,,,,,,,Evans-Cr/CMn-1989-0.5A-ch
0.043,0.31,0.95,0.007,0.01,,0.53,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,494,545,29.6,77,,,,,,,,,,Evans-Cr/CMn-1989-0.5B-aw
0.043,0.31,0.95,0.007,0.01,,0.53,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,460,536,28.8,77,-35,100,,,,,,,,Evans-Cr/CMn-1989-0.5B-ht
0.043,0.31,0.95,0.007,0.01,,0.53,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-45,100,,,16,26,58,0,0,Evans-Cr/CMn-1989-0.5B-ch
0.047,0.33,1.42,0.006,0.01,,0.53,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,543,603,28.2,77,,,,,,,,,,Evans-Cr/CMn-1989-0.5C-aw
0.047,0.33,1.42,0.006,0.01,,0.53,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,514,600,25.8,76,-35,100,,,,,,,,Evans-Cr/CMn-1989-0.5C-ht
0.047,0.33,1.42,0.006,0.01,,0.53,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-44,100,,,,,,,,Evans-Cr/CMn-1989-0.5C-ch
0.051,0.33,1.83,0.006,0.013,,0.52,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,617,674,23,70.2,,,,,,,,,,Evans-Cr/CMn-1989-0.5D-aw
0.051,0.33,1.83,0.006,0.013,,0.52,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,570,650,24,68.7,-2,100,,,,,,,,Evans-Cr/CMn-1989-0.5D-ht
0.051,0.33,1.83,0.006,0.013,,0.52,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-35,100,,,4,8,88,0,0,Evans-Cr/CMn-1989-0.5D-ch
0.041,0.3,0.59,0.009,0.011,,1,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,472,531,25.8,77.8,,,,,,,,,,Evans-Cr/CMn-1989-1.0A-aw
0.041,0.3,0.59,0.009,0.011,,1,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,427,514,29.2,77.9,-12,100,,,,,,,,Evans-Cr/CMn-1989-1.0A-ht
0.041,0.3,0.59,0.009,0.011,,1,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-10,100,,,,,,,,Evans-Cr/CMn-1989-1.0A-ch
0.045,0.32,0.97,0.007,0.012,,1.04,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,531,592,24.6,76,,,,,,,,,,Evans-Cr/CMn-1989-1.0B-aw
0.045,0.32,0.97,0.007,0.012,,1.04,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,471,568,26.2,77,-31,100,,,,,,,,Evans-Cr/CMn-1989-1.0B-ht
0.045,0.32,0.97,0.007,0.012,,1.04,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-42,100,,,9,28,63,0,0,Evans-Cr/CMn-1989-1.0B-ch
0.048,0.33,1.37,0.008,0.013,,1.08,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,626,676,24.4,70.9,,,,,,,,,,Evans-Cr/CMn-1989-1.0C-aw
0.048,0.33,1.37,0.008,0.013,,1.08,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,548,630,26,72,-17,100,,,,,,,,Evans-Cr/CMn-1989-1.0C-ht
0.048,0.33,1.37,0.008,0.013,,1.08,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,0,0,,,,,-40,100,,,,,,,,Evans-Cr/CMn-1989-1.0C-ch
0.052,0.33,1.81,0.007,0.013,,1.1,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,250,14,692,723,21.6,70.9,,,,,,,,,,Evans-Cr/CMn-1989-1.0D-aw
